sample.id	population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
sample.3598	YRI	0.0357273	-0.00772084	-0.000480395	0.000440578	0.00158198	-0.000316598	0.000889593	-0.00355985	0.0172556	-0.0100161	-0.0016148	0.00440299	-0.0108265	0.0289687	-0.0204353	0.0234543	-0.00339798	-0.0151839	0.0098612	0.0111053
sample.3599	YRI	0.0360705	-0.00935591	0.000985097	-0.00247138	-0.00335281	0.00150059	-0.00123068	0.00746944	-0.0104405	-0.0057905	0.00460413	-0.0181607	0.0175824	0.0429595	-0.00595823	-0.00204037	-0.0184689	0.0277275	-0.0406541	-0.0059666
sample.3600	YRI	0.035703	-0.00806312	-0.000490419	0.000620391	-0.00702863	0.00430475	0.00265203	0.00631616	0.00579452	0.00197012	0.0177767	0.0119625	-0.0322099	-0.0238694	-0.0378134	0.014663	0.063979	0.0479993	-0.00896389	0.0461539
sample.3601	YRI	0.0370349	-0.0093087	-0.000839145	-0.000228357	0.000886847	-0.00247556	0.00455652	0.0112359	-0.00480531	-0.0175897	0.00881754	-0.0139088	-0.00444443	-0.0123513	0.0191281	0.000596334	-0.0240175	0.0302942	-0.0606718	0.0730981
sample.3602	YRI	0.0363823	-0.00790871	-0.000789425	-0.00464194	0.00115544	-0.00558252	-0.00505573	-0.000890862	-0.00225757	-0.00187351	-0.0192537	0.0147455	-0.00878391	0.0361551	-0.0187392	-0.0295921	0.0034952	0.0209014	0.0309499	0.00479546
sample.3603	YRI	0.0374581	-0.00796864	-0.000444484	0.00392363	-0.00287758	0.0113473	0.0053631	-0.00185929	0.0118098	0.005564	0.0132046	-0.0121884	0.0246416	-0.0370214	0.0770001	0.00499739	-0.031393	-0.011297	0.0192552	-0.00328282
sample.3604	YRI	0.0344634	-0.00734896	-0.000932737	-0.00331366	-0.000959202	0.000836848	0.00870549	0.0115094	0.00876523	0.00688443	0.0093088	0.0210663	0.00138671	-0.0121918	0.0158418	0.0291048	0.0231723	0.031859	0.00903007	0.00561141
sample.3605	YRI	0.0350924	-0.00776987	0.000559023	0.00115457	0.000269786	0.00895619	0.00427291	-0.00848486	-0.0131355	0.00709246	-0.034574	-0.00925173	0.025629	-0.0314926	0.025157	0.00627826	-0.0118217	0.0255505	0.0121119	0.0701905
sample.3606	YRI	0.0373494	-0.00875605	2.33507e-05	0.000711609	-0.00184549	0.0122314	-0.000818698	-0.00497342	0.00395432	-0.00989145	-0.0346159	-0.00330333	-0.00231955	0.0180715	-0.016473	-0.0285653	0.00445875	0.0476619	0.0691428	0.00606744
sample.3607	YRI	0.0370749	-0.00865118	-0.000193263	-0.00455901	-0.00446495	-0.00876875	0.000258463	-0.00223032	0.0164524	-0.00167326	-0.000136846	0.00227206	0.0365013	0.0362799	-0.0362099	-0.0799758	-0.00866717	-0.0200711	0.0371965	-0.0667023
sample.3608	YRI	0.0352335	-0.00780898	0.00039185	-0.00405397	0.00213695	-0.00881775	-0.0143122	-0.00520762	-0.00864958	0.00622064	-0.0211672	-0.0128706	0.0282929	0.01369	0.0349617	-0.037131	-0.0465524	-0.0351362	-0.122489	0.0217388
sample.3609	YRI	0.0362792	-0.00846659	-0.00130931	-0.000691327	0.00324948	0.00889217	-0.00226786	0.00233702	0.00869876	-0.00437568	-0.0168657	0.00602949	0.0349941	-0.0447171	-0.00725441	-0.0241497	-0.00777241	0.0137676	-0.0132066	0.0759153
sample.3610	YRI	0.0364631	-0.008612	-0.000239265	-0.00187862	-0.00233342	-0.00196686	0.00977065	0.00272864	-0.00589669	0.00494476	0.00347565	-0.0165402	-0.00715311	0.00343063	0.00419139	0.0026426	0.0214167	-0.00794254	-0.0234496	0.0122482
sample.3611	YRI	0.0360368	-0.00851205	0.000211185	0.000831208	-0.00285464	-1.11063e-05	0.00225001	-0.00617518	-0.0155655	0.00427663	-0.00200717	-0.00589701	0.0290089	-0.0283558	0.0289547	0.0055787	-0.0691637	-0.0828812	0.0711735	-0.00467456
sample.3612	YRI	0.0358009	-0.00743007	-0.00138032	0.0033543	0.00123588	0.00119703	-0.00295452	-0.0025893	-0.00239814	-0.0100119	0.0017885	-0.00390133	-0.0123275	0.0194586	0.00250421	0.0225577	0.017907	0.0163067	0.0332082	0.0176903
sample.3613	YRI	0.0362663	-0.00758428	-0.000972106	0.00383203	0.00319394	-0.00077226	-0.0028747	0.00710947	0.00342529	-0.00689586	-0.0173952	0.0132186	0.0134064	0.0116869	0.0333085	0.0379189	-0.0105008	-0.0305504	0.01632	0.0407055
sample.3614	YRI	0.0360096	-0.00821898	-0.00107797	0.00058017	0.000880998	0.00124118	-0.013524	-0.00492523	0.00237418	0.00958171	0.00252248	0.00127411	-0.0260752	-0.0152382	0.051378	0.0268611	0.0315026	-0.0132625	0.033172	-0.0227663
sample.3615	YRI	0.0342786	-0.0075184	-0.00154351	0.000651059	0.00189717	-0.00583585	-0.000485591	0.00659362	0.018052	-0.00124685	-0.0276483	-0.0129653	0.00891127	0.0185987	-0.000440184	0.0212797	0.00789482	0.016191	-0.0151267	0.0181035
sample.3616	YRI	0.0356947	-0.00644094	-0.00158623	2.28211e-05	2.24843e-05	-0.00011038	0.0030288	0.00150569	-0.00883907	0.00640589	-0.00360204	-0.00954536	0.0152204	-0.065895	-0.0714711	0.000237612	-0.0323981	-0.0711428	0.00855577	0.0343387
sample.3617	YRI	0.0375114	-0.00875607	-0.00184017	0.00400658	-0.000678075	0.0136906	-0.00970686	-0.0120828	-0.0123968	-0.00217922	-0.0168671	0.0183969	0.00832586	0.0207693	-0.0887968	-0.0382576	0.0464358	0.0187062	0.0549008	0.0131654
sample.3618	YRI	0.0340428	-0.00608942	-0.00199849	0.00604834	-0.00491362	0.00151397	-0.00552666	-0.00454772	-0.0044411	0.018636	0.00267259	0.00616581	0.0197228	0.0123697	-0.00515365	-0.0329869	-0.00447884	-0.00040275	0.0351661	0.0366288
sample.3619	YRI	0.0361587	-0.00805853	-0.00130829	0.00515035	-0.00292885	0.00710182	0.00327556	-0.00486487	-0.000486228	-0.00495575	0.00105154	-0.0154127	0.0184242	-0.0072676	-0.0352704	-0.0588883	-0.0146187	0.0109403	-0.0560131	-0.0149576
sample.3620	YRI	0.0345252	-0.00769386	-0.00102617	0.00468531	0.00113573	0.0192669	0.00480012	-0.00426739	-0.0124431	0.00373136	-0.0142445	0.0170091	-0.0125603	0.0202945	-0.0760046	-0.0230295	0.0581014	0.0152622	-0.0032732	0.0497154
sample.3621	YRI	0.036093	-0.00815936	-0.00133309	-0.000206747	-0.00268896	-0.00279389	0.00692007	0.00120154	-0.00392286	-0.0029653	-0.00204624	0.00224873	-0.00124846	-0.0186756	0.0141372	-9.65318e-05	-0.0220779	-0.0422054	-0.0351519	0.0182494
sample.3622	YRI	0.0338307	-0.00613122	-0.0008584	0.00400855	-0.00283418	0.00735597	0.0114256	0.0122662	-0.0236926	0.00863584	-0.013376	-0.00699866	0.0295552	-0.0378848	0.0136649	0.0323423	-0.0406128	-0.0725878	0.0399775	0.0700708
sample.3623	YRI	0.0367851	-0.00774616	-0.000132296	-0.00230531	-0.00107286	-0.00429678	-0.00504781	-0.000778029	-0.0273166	-0.00352035	-0.0315854	0.014483	-0.0345705	-0.128035	-0.0385297	0.0116428	-0.0903223	0.13086	-0.019983	-0.0939948
sample.3624	YRI	0.0370512	-0.00839815	-0.00124167	-0.00101543	-0.00063125	-0.011239	0.00339132	0.000468066	-0.000280378	0.00199777	-0.0132789	-0.00339557	-0.00375087	-0.0178097	0.00987744	0.0170758	0.0308414	-0.043177	0.0643628	0.0354733
sample.3625	YRI	0.0359432	-0.00752029	0.000126087	-0.000103159	0.000961708	-0.000805029	-0.00169153	0.00621612	0.00186041	0.000252996	0.0154061	0.00490675	-0.00657137	0.0501558	-0.0380272	-0.000631534	-0.0133481	-0.0299737	-0.0194075	0.0036975
sample.3626	YRI	0.0347388	-0.00688617	0.000455507	0.0040066	-0.000876301	0.00460952	-0.00744647	-0.00449566	0.0170709	0.000138418	-0.00543543	0.00725009	0.0293061	0.00549883	0.018559	-0.0601846	0.0117161	-0.0449235	0.000612986	-0.00125106
sample.3627	YRI	0.034347	-0.00826817	0.000241332	-0.00175032	-0.00423214	-0.0035124	0.00901775	0.00669396	-0.000805417	0.00924583	-0.0150136	-0.0119736	0.0185083	-0.00259626	-0.0380231	-0.00730322	-0.0893182	0.00515384	0.0106477	0.0520168
sample.3628	YRI	0.0337748	-0.00797372	0.000177792	0.00418148	0.00111824	0.00424031	0.0014931	0.00204937	-0.0185463	-0.00299081	0.0147242	0.0114973	-0.0111529	-0.00054995	0.0268504	0.0447856	-0.0145356	0.0272594	-0.0454036	0.0502295
sample.3629	YRI	0.0359769	-0.00710385	-0.00074855	-0.00139121	0.00301727	-0.000350036	-0.00382327	-0.00550701	0.0142783	-0.000709435	0.0336049	-0.0124065	-0.0196619	0.0301217	-0.0584655	0.0228019	-0.0439369	-0.0187566	0.0383542	-0.0374653
sample.3630	YRI	0.0352652	-0.00729829	-0.000171553	0.00166517	-0.00223384	-0.00245092	0.0152517	0.00382954	0.00247844	-0.00335562	0.0233988	-0.00435072	-0.00434556	-0.0187153	0.0542834	0.0360766	0.0126226	-0.0137728	0.0212397	-0.0576461
sample.3631	YRI	0.0373917	-0.00938836	-0.00105875	-0.00285029	0.00114993	0.00487579	0.00360861	0.0153952	-0.00212239	-0.00872322	0.012133	0.0217672	0.00821564	-0.0153675	0.0314545	-0.0345987	0.0329769	-0.0443608	-0.0588469	-0.0370381
sample.3632	YRI	0.0353288	-0.00865652	-0.00155062	0.00185778	-0.00189497	0.00517267	-0.000468159	-0.000393745	-0.00558299	0.0128676	-0.00316941	0.0161064	0.021372	-0.0436988	0.0023256	-0.03858	0.0296698	-0.0202167	0.0478857	-0.00152376
sample.3633	YRI	0.0354035	-0.00723036	-0.000240711	0.000968352	0.00163148	-0.00815339	-0.00197823	-0.00101134	0.014473	0.00090446	0.0131897	0.0148678	-0.0138479	-0.0266898	-0.000422561	-0.0134715	0.0747104	-0.0389057	0.0337328	-0.0430761
sample.3634	YRI	0.0354542	-0.00675112	-0.000721754	-0.00148988	-0.000471384	0.0187693	0.000870135	0.0109561	-0.00978307	0.0163077	-0.0358507	-0.0134477	0.0304342	-0.0203799	-0.0125688	-0.00722407	-0.0106329	0.0217392	0.0415479	-0.00561874
sample.3635	YRI	0.0357339	-0.00828481	-0.00113792	-0.00363743	-0.000726064	0.000446823	0.00603009	-0.00594781	0.0175845	0.0111166	-0.0214017	0.0139556	0.020947	0.0393701	0.0560556	0.00891343	0.025467	0.0302466	0.0641147	-0.0409501
sample.3636	YRI	0.0358417	-0.00757612	-7.40197e-05	-0.00254385	-4.06242e-05	0.00833463	-0.0117982	-0.00171226	-0.00280995	-0.000580922	-0.0242748	-0.00933616	-0.0202746	-0.0408959	-0.0455575	0.012554	-0.0364575	0.0934274	0.0102354	-0.0235432
sample.3637	YRI	0.0369159	-0.00880703	-0.000259233	0.000552322	0.00372101	-0.000439963	-0.000393099	-0.00478932	0.00402302	0.00506736	0.00346359	-0.00588858	0.0284196	0.0100785	0.0302502	-0.0558388	0.00406209	-0.0142962	-0.0140144	0.0127477
sample.3638	YRI	0.0367938	-0.00745862	-0.00202171	0.00091374	0.00339165	-0.00352182	-0.00770668	0.00213883	0.00721981	0.00851424	0.0175735	0.0103656	-0.00753261	-0.0089686	-0.0039248	0.00296045	-0.014282	-0.00184337	-0.000412194	0.0276594
sample.3639	YRI	0.0363046	-0.00801529	-0.000959953	0.00390577	0.00314998	-0.0090172	-0.00102802	0.0033482	0.0118233	0.000505861	0.0132948	0.000322884	-0.0083633	0.0265295	0.0302087	0.010129	-0.00874961	-0.00337122	-0.0340731	0.0561917
sample.3640	YRI	0.0329336	-0.00640372	-0.000843338	-0.00335903	-0.00183806	-0.00981905	0.0149673	0.00819012	-0.0102732	0.0266131	-0.0344672	-0.0117351	-0.0197465	-0.0237323	-0.017111	0.0141072	0.0574071	-0.00167848	-0.0229365	-0.00524455
sample.3641	YRI	0.0352145	-0.00861514	-0.00136894	-9.39324e-05	5.08797e-05	-0.00359119	-0.00633371	0.00109754	0.00770296	-0.00776242	-0.00853134	0.0205975	-0.0119256	0.0195843	0.00421041	0.0247609	0.0154635	0.000341116	0.0394012	-0.0391014
sample.3642	YRI	0.0371164	-0.00790172	-0.00206473	0.00187525	0.00239654	0.00513834	-0.0245115	-0.000786394	-0.0013301	0.00875623	-0.0286218	0.0138332	-0.00983237	0.0165042	0.0251349	0.00217386	0.0532259	-0.0660384	-0.0337679	-0.0527112
sample.3643	YRI	0.0359883	-0.00926572	-0.00157201	0.00214348	-0.000702411	0.000240578	-0.00523388	0.00255341	0.0133007	0.00180838	0.0337275	0.0119797	-0.0308262	-0.0273667	0.00213544	0.0349361	0.0740975	-0.0376121	0.0343286	-0.0305474
sample.3644	YRI	0.0370518	-0.00811192	-0.00119986	-0.00252163	0.00441076	0.00614732	-0.00619026	0.00308888	-0.0310197	-0.0231965	0.0597179	0.00713876	-0.059618	-0.094731	-0.0563355	0.0580735	-0.105804	0.064473	-0.118629	-0.0668654
sample.3645	YRI	0.0364508	-0.00902716	-0.00203875	-0.00111298	0.00190593	0.0070758	-0.000865834	0.00560122	-0.0123819	0.00221274	-0.0368726	-0.0154398	0.0165735	0.0578587	-0.0213225	0.0318457	-0.0264252	-0.0111265	0.00305674	-0.0357359
sample.3646	YRI	0.0347613	-0.0073826	-0.000482665	-0.000189175	-0.00176434	-0.0071721	0.0202735	0.00585692	0.0236498	0.00644028	-0.0333686	-3.48318e-05	-0.0135503	0.00237521	-0.00802386	0.027952	0.0167886	-0.0254227	-0.0179112	0.0450822
sample.3647	YRI	0.0347642	-0.00710446	0.000295796	0.000540886	-0.00809209	0.00468009	0.00697578	0.00530956	-0.00439604	-0.00413045	-0.0076377	-0.0163173	0.016389	0.0162334	0.00456026	0.0172686	-0.0339643	0.0187945	-0.0564869	-0.00281133
sample.3648	YRI	0.0374492	-0.00949401	-0.00212328	-0.000943136	0.0012191	0.00862264	-0.0163256	0.00219403	0.0106873	0.00702637	0.0218129	0.00883302	-0.0660901	-0.0447181	-0.0206366	0.090678	0.0257795	-0.0119274	-0.0454625	-0.00507564
sample.3649	YRI	0.0362567	-0.00804749	-0.00102692	0.00475536	-0.00153556	-0.00102911	0.00449467	-0.00192276	-0.00639678	-0.00536885	0.0197576	0.00269417	0.0196073	-0.028802	0.0162809	-0.075801	-0.00127986	-0.0517012	-0.0256213	0.0511692
sample.3650	YRI	0.035295	-0.00870981	-0.000957365	0.00310078	-0.000999603	0.00176832	-0.000252119	-0.00611956	-0.00241218	-0.00276608	-0.0175482	-0.00608872	0.0205806	0.0399826	-0.0451267	-0.0274932	-0.0639987	-0.0218553	0.00635279	0.0200063
sample.3651	YRI	0.0346679	-0.00813811	-0.00154945	0.000965257	0.000276047	0.00102163	0.008316	0.00714935	-0.0168049	-0.00947343	0.0144307	0.00111778	-0.00877118	0.0123634	-0.00893611	0.0118879	-0.0222507	0.00904149	-0.0313597	0.0212891
sample.3652	YRI	0.0362798	-0.00784118	-0.00168224	0.000352408	0.00452324	-0.00198113	0.000966904	0.00213312	0.00164137	-0.00946054	-0.003735	3.25296e-05	0.00579247	-0.0105462	-0.0123992	-0.00878231	0.0190874	0.0261688	-0.075501	0.0477843
sample.3653	YRI	0.0359383	-0.0084184	-0.000708826	0.000731604	-0.00346171	0.00431345	0.00541759	-0.00259829	0.00287648	0.00477911	-0.0139157	0.0220984	0.0185894	0.0139492	-0.0149348	-0.0814884	0.0287133	0.0434472	-0.0591856	-0.00787472
sample.3654	YRI	0.0352416	-0.00879369	-0.00114504	0.00129778	0.00196834	0.000491707	-0.0105619	0.000383107	-0.0133574	-0.00343277	0.0113053	0.00209888	0.033833	0.0334367	0.060112	-0.0138494	-0.0137745	-0.00634285	0.0364466	-0.0132605
sample.3655	YRI	0.0356512	-0.00866857	-0.00204134	0.00322039	-0.00195133	-0.0012395	0.00981938	0.00684276	-0.0147028	0.0160419	-0.0055458	-0.017792	-0.0263232	-0.0411704	0.0241799	-0.0321711	0.0202565	-0.00744258	-0.0416478	-0.00346034
sample.3656	YRI	0.036196	-0.00895504	-0.000461445	-6.62126e-05	0.00408577	0.000627276	-0.00515634	1.73674e-05	-0.014032	-0.00683314	-0.0038209	-0.00182704	-0.00261024	0.0531442	0.0271013	0.00757652	0.0121758	-0.0147942	0.0587857	-0.0147675
sample.3657	YRI	0.0361685	-0.00899711	-0.000499168	0.000176604	-0.000342768	0.0116379	0.0140819	0.000607811	-0.00261067	-0.00300686	-0.00920456	-0.0240947	0.00344277	0.0040497	-0.042577	0.0205189	-0.0126264	-0.00217901	-0.0391236	0.0254973
sample.3658	YRI	0.036056	-0.00810252	-0.00024985	-0.00222136	0.00142136	0.0017137	0.000329569	-0.00158659	0.00472601	-0.00434349	0.0106131	-0.000866339	0.000709618	-0.0171282	-0.00845545	3.762e-05	-0.000132115	-0.0120072	-0.0192597	0.0650415
sample.3659	YRI	0.0360236	-0.00857514	-0.000577837	0.00139139	0.00131039	-0.000725852	-0.00184465	-0.00227315	-0.0166659	0.0155102	0.0321359	0.00853109	-0.028344	-0.0128325	-0.0388425	0.0136003	-0.0556074	-0.00982406	-0.0104792	0.0232641
sample.3660	YRI	0.0356936	-0.00742059	-0.00100917	-0.00174427	0.0028693	-0.000563887	-0.00111767	-0.00295056	0.00520124	0.00256796	0.00192032	-0.0118389	0.0154367	-0.0311378	-0.0333278	-0.00432635	-0.0205727	0.0171537	0.051498	-0.0260138
sample.3661	YRI	0.0350994	-0.00736087	-0.000753374	0.00441639	-0.00181764	0.0151388	0.00477225	0.00519277	-0.00390933	0.00127009	0.0285184	-0.0239977	0.037891	0.0340227	0.047176	-0.0107503	-0.0153963	-0.0746614	0.0412356	-0.0025245
sample.3662	YRI	0.0362455	-0.00800192	-0.000161917	-0.00317695	-0.00269365	0.00620954	-0.0129869	-0.0076342	-0.00107814	-0.0218567	0.00964581	-0.00131552	0.0209908	0.0890999	-0.0628396	-0.0361347	-0.0619378	0.0298385	0.0532603	-0.0203788
sample.3663	YRI	0.0336185	-0.00903992	0.000225193	-0.00467705	-0.00124776	-0.000566809	0.00241142	0.00136704	-0.0146923	0.00416024	-0.00503185	-0.0108053	-0.0267495	-0.00650211	0.0203583	-0.00792257	0.0620843	0.0283004	0.0215424	-0.0122011
sample.3664	YRI	0.0346655	-0.00663901	-0.000879163	0.000317251	0.00145476	-0.00124748	-0.00459823	0.00111758	-0.0105928	-0.000969345	-0.00174417	0.00879551	-0.000907975	0.0348591	0.00709187	0.00215844	0.0243653	0.0216107	-0.0707052	0.00717828
sample.3665	YRI	0.0353228	-0.00825425	-0.000607588	0.00250247	-0.000910754	-0.00637507	0.0105498	-0.00362681	-0.00423826	-0.0142918	0.030522	0.0015844	-0.0207974	0.00751687	-0.00803866	0.0396821	0.013717	-0.0208863	-0.0167039	-0.00534658
sample.3666	YRI	0.0357528	-0.00743115	-6.8808e-05	0.00433344	-0.000488463	0.00922772	-0.00948311	0.00424325	0.0119456	-0.00743603	-0.0139099	-0.00231694	-0.016954	0.00866176	0.0528404	0.031956	0.00755483	0.0339159	-0.0106308	0.0239998
sample.3667	YRI	0.0349728	-0.00785843	-0.000945752	-0.00279853	-0.00318448	-0.00138802	0.0112896	0.00221026	-0.00682194	-0.00262764	0.0229409	-0.00307599	-0.0222157	-0.0452006	-0.0180966	0.0367667	-0.0348672	0.0242484	-0.0307429	-0.0136589
sample.3668	YRI	0.0349208	-0.00784505	-0.00137103	-0.00126718	-0.00354872	-0.00462597	-0.007359	-0.00303918	0.00822074	0.00272095	0.0111769	0.0112027	-0.0269613	0.0580894	-0.0180957	0.0155286	0.0855633	0.0623116	-0.0501012	-0.016704
sample.3669	YRI	0.035641	-0.00797489	-0.000624614	0.00207605	0.00137877	-0.00715802	0.00507528	-0.00521199	-0.00383134	0.0274554	-0.00320615	-0.00441916	0.0193754	0.0112482	0.0840091	-0.0217286	0.00632533	-0.0301361	0.00757282	0.0103485
sample.3670	YRI	0.0360911	-0.00836878	-0.000268997	0.000845071	-0.00639426	0.00438851	0.00844268	0.0059958	-0.00552498	0.00779633	0.0062092	0.000325439	0.0152584	-0.0165023	0.00940586	-0.0496034	0.026613	-0.0394872	0.011647	-0.0392687
sample.3671	YRI	0.0364119	-0.00839156	-0.00064869	-2.22147e-05	0.00844349	-0.00812722	-0.0144235	-0.0077875	0.0204595	0.00378314	-0.0111769	-0.00185878	0.0100832	0.040113	0.0403752	-0.0141455	-0.0206933	-0.0437994	0.0347581	0.0361213
sample.3672	YRI	0.0339871	-0.00716029	-0.00101594	0.000506281	-0.00509906	0.019934	0.00828554	-0.0105938	0.0222565	-0.00270037	0.0181411	0.0232775	-0.00837786	-0.00979275	-0.0137783	-0.0486092	-0.0676795	0.0197418	-0.021615	-0.0151955
sample.3673	YRI	0.0356343	-0.00774263	-0.0013411	-0.0032847	0.000270819	-0.0128497	0.00580293	-0.00316842	-0.00440797	0.00458282	9.60096e-06	0.0145402	0.00559287	-0.0502322	0.0292797	-0.00968984	0.0106767	-0.0219423	-0.00586924	-0.0101328
sample.3674	YRI	0.036866	-0.00740087	-0.00266683	-0.00107987	-0.000429654	0.00275511	-0.00209473	-0.0116703	-0.0169463	-0.0225851	0.0131907	0.0469326	0.0237235	-0.0130038	-0.131909	-0.0713573	0.0271891	0.0335939	-0.0384849	0.0469138
sample.3675	YRI	0.0360302	-0.00824544	-0.000337287	-0.00142253	-0.00291821	0.0148835	-0.0117641	-0.00265297	0.0120477	0.00499379	-0.0427884	-0.00925418	0.00790654	0.00888062	-0.0341857	-0.0167325	0.0775696	-0.00906703	0.0465599	-0.0332553
sample.3676	YRI	0.0365779	-0.00936531	0.000188089	0.00144142	0.00578434	0.00145849	-0.00671431	0.00636756	0.00462342	0.0059265	0.00179279	0.0143647	0.0275872	0.0445511	0.0407156	-0.0052751	0.0475089	0.0657638	-0.000838768	0.00252063
sample.3677	YRI	0.0368122	-0.0090521	-0.00176557	-0.00366751	-0.002355	0.00342263	0.00393328	0.00164837	-0.00328005	-0.0047394	-0.0104691	0.0117677	0.0234997	-0.0245565	-0.0523653	-0.0794406	-0.0183889	0.0664823	-0.0671672	0.0143464
sample.3678	YRI	0.0357134	-0.00681797	-0.00112514	0.000939336	-0.00120498	-0.00145895	0.000182474	-0.0012292	0.0205371	-0.00712257	0.0119428	-0.00940106	0.0127668	-0.030225	0.0338689	0.00721825	-0.0641206	0.0625489	0.0570714	0.00387936
sample.3679	YRI	0.0356937	-0.00907976	-0.000693756	0.00399525	0.00263136	0.012125	-0.0043913	0.00269595	0.00911382	0.0184522	-0.00197796	-0.0113891	-0.00961917	-0.065997	-0.0413612	-0.000377538	0.00169208	-0.0836622	-0.0259995	0.0251872
sample.3680	YRI	0.0355549	-0.00801752	-0.000772771	-0.00223736	-0.00460367	-0.0065761	-0.00214185	-0.00720051	-0.000913833	-0.00902683	-0.0165683	-0.0142563	0.0296519	0.0102487	-0.0289289	-0.0087929	-0.044104	0.0161257	-0.033564	0.0079756
sample.3681	YRI	0.0358665	-0.00787871	-0.00088756	-0.00254273	0.00462082	-0.00412062	0.00804026	0.00044322	0.00576521	0.00605196	0.00169266	-0.0183828	0.0168975	-0.022314	0.0048199	0.0247003	-0.0154673	0.0150175	0.0419371	0.054601
sample.3682	YRI	0.0361401	-0.00807018	-0.00184193	-0.00363955	0.000590848	-0.000796356	-0.000498019	-0.00377974	-0.00384913	-0.00895875	-0.0099716	0.00825174	-0.00676771	0.000387791	-0.0121569	-0.042688	-0.00834393	-0.052287	0.0192685	-0.00778039
sample.3683	YRI	0.0346571	-0.0077064	-0.00126097	0.000749649	0.00487638	-0.0143295	0.00897178	0.00487604	-0.00485133	-0.000617031	0.0320053	-0.00577156	-0.00132163	0.00459828	0.0435636	0.0121088	-0.0227207	0.010732	0.0043098	-0.00354567
sample.3684	YRI	0.0351865	-0.00840905	-0.00109394	0.000417076	-0.00318696	0.0076833	0.00909561	0.0017072	-0.0105021	-0.00358197	-0.0127175	-0.0247583	0.00439483	0.016042	-0.0195565	0.0265604	0.0110713	0.028264	-0.0171423	0.00507612
sample.3685	YRI	0.0348665	-0.00804594	0.000455659	-0.0020645	0.000246082	0.0105596	0.000281475	0.00515377	-0.00580885	0.00039536	0.0341422	-0.00303629	0.0235215	0.0167464	-0.0291579	-0.0502304	-0.020827	-0.0341718	0.0444353	-0.0214381
sample.3686	YRI	0.0350913	-0.00851154	-0.00115763	0.00175268	-0.000152406	0.00311793	0.00623304	0.00198652	-0.00403068	-0.0120998	0.0095725	-0.000773473	-0.0147919	-0.0108126	-0.0115114	0.00918081	0.0375834	-0.000922097	-0.03972	0.0418909
sample.3687	YRI	0.0356061	-0.00820047	-0.00142045	0.00220358	0.000941326	0.0117833	-0.00635366	-0.00230332	0.00686525	-0.0026404	0.0157261	-0.0155737	0.0167466	0.0419041	0.0118957	0.00351411	0.0195958	-0.00734676	-0.0279581	0.0102552
sample.3688	YRI	0.0363449	-0.00800445	-0.0014069	0.00214831	0.000174941	0.00130558	0.0229711	0.00106517	-0.01374	-0.00180697	-0.00219093	0.00123821	0.0497396	0.0191115	0.0475704	-0.033292	0.00416205	-0.000743887	0.0532117	0.0510714
sample.3689	YRI	0.0359143	-0.00790738	-0.000488646	0.00247607	-0.00302274	-0.000615698	0.0043105	-0.00192369	0.0105777	-0.00929527	-0.0318911	-0.00387826	-0.00570065	-0.0226427	-0.016704	-0.0198284	-0.0251745	0.00267624	-0.0171567	-0.0211418
